 164-172 E9.3   mW/m2/Hz FnuL     Linear combination model f({nu}) (2)
--------------------------------------------------------------------------------
Note (1): In units of erg/cm^2^/s.
Note (2): In units of erg/cm^2^/s/Hz.
--------------------------------------------------------------------------------
1e4 1.65340D+14      1.813192986 5.934D+42 5.670D+42 4.856D+42 3.561D+42 2.309D+42 1.439D+42 4.254D+42 3.589D+28 3.429D+28 2.937D+28 2.154D+28 1.397D+28 8.703D+27 2.573D+28
1e4 1.66137D+14      1.8044867   6.001D+42 5.734D+42 4.911D+42 3.602D+42 2.336D+42 1.456D+42 4.302D+42 3.612D+28 3.451D+28 2.956D+28 2.168D+28 1.406D+28 8.764D+27 2.589D+28
1e4 1.67088D+14      1.794215848 6.128D+42 5.855D+42 5.015D+42 3.679D+42 2.386D+42 1.489D+42 4.393D+42 3.668D+28 3.504D+28 3.001D+28 2.202D+28 1.428D+28 8.911D+27 2.629D+28
1e4 1.68423D+14      1.779999992 6.258D+42 5.980D+42 5.122D+42 3.759D+42 2.440D+42 1.523D+42 4.489D+42 3.716D+28 3.551D+28 3.041D+28 2.232D+28 1.449D+28 9.043D+27 2.665D+28
1e4 1.70963D+14      1.753547795 6.398D+42 6.114D+42 5.238D+42 3.845D+42 2.496D+42 1.559D+42 4.590D+42 3.742D+28 3.576D+28 3.064D+28 2.249D+28 1.460D+28 9.119D+27 2.685D+28
1e4 1.71310D+14      1.749999959 6.434D+42 6.148D+42 5.267D+42 3.866D+42 2.511D+42 1.569D+42 4.616D+42 3.756D+28 3.589D+28 3.075D+28 2.257D+28 1.466D+28 9.159D+27 2.695D+28
1e4 1.72050D+14      1.742469735 6.460D+42 6.173D+42 5.289D+42 3.882D+42 2.521D+42 1.576D+42 4.636D+42 3.755D+28 3.588D+28 3.074D+28 2.256D+28 1.465D+28 9.160D+27 2.695D+28
1e4 1.72126D+14      1.741700472 6.479D+42 6.192D+42 5.305D+42 3.894D+42 2.530D+42 1.582D+42 4.650D+42 3.764D+28 3.597D+28 3.082D+28 2.262D+28 1.470D+28 9.191D+27 2.702D+28
1e4 1.73217D+14      1.730736859 6.544D+42 6.253D+42 5.358D+42 3.934D+42 2.557D+42 1.600D+42 4.696D+42 3.778D+28 3.610D+28 3.093D+28 2.271D+28 1.476D+28 9.237D+27 2.711D+28
1e4 1.74667D+14      1.716368412 6.803D+42 6.501D+42 5.572D+42 4.092D+42 2.659D+42 1.664D+42 4.884D+42 3.895D+28 3.722D+28 3.190D+28 2.343D+28 1.522D+28 9.527D+27 2.796D+28
1e4 1.75765D+14      1.705648416 6.845D+42 6.542D+42 5.607D+42 4.118D+42 2.679D+42 1.678D+42 4.915D+42 3.894D+28 3.722D+28 3.190D+28 2.343D+28 1.524D+28 9.547D+27 2.796D+28
1e4 1.77826D+14      1.685872438 6.942D+42 6.635D+42 5.687D+42 4.178D+42 2.719D+42 1.705D+42 4.987D+42 3.904D+28 3.731D+28 3.198D+28 2.349D+28 1.529D+28 9.588D+27 2.804D+28
1e4 1.78933D+14      1.675443731 7.081D+42 6.769D+42 5.802D+42 4.264D+42 2.774D+42 1.741D+42 5.087D+42 3.957D+28 3.783D+28 3.243D+28 2.383D+28 1.550D+28 9.730D+27 2.843D+28
1e4 1.79609D+14      1.669142929 7.184D+42 6.866D+42 5.886D+42 4.326D+42 2.817D+42 1.767D+42 5.162D+42 4.000D+28 3.823D+28 3.277D+28 2.409D+28 1.568D+28 9.838D+27 2.874D+28
1e4 1.80721D+14      1.658872911 7.288D+42 6.966D+42 5.972D+42 4.390D+42 2.859D+42 1.795D+42 5.238D+42 4.033D+28 3.855D+28 3.305D+28 2.429D+28 1.582D+28 9.932D+27 2.898D+28
1e4 1.81797D+14      1.649047821 7.297D+42 6.974D+42 5.980D+42 4.397D+42 2.865D+42 1.800D+42 5.245D+42 4.014D+28 3.836D+28 3.289D+28 2.419D+28 1.576D+28 9.901D+27 2.885D+28
1e4 1.82915D+14      1.638967571 7.383D+42 7.058D+42 6.053D+42 4.451D+42 2.902D+42 1.825D+42 5.309D+42 4.036D+28 3.859D+28 3.309D+28 2.433D+28 1.587D+28 9.977D+27 2.902D+28
1e4 1.84495D+14      1.624934439 7.443D+42 7.115D+42 6.102D+42 4.488D+42 2.927D+42 1.843D+42 5.352D+42 4.034D+28 3.856D+28 3.307D+28 2.433D+28 1.586D+28 9.989D+27 2.901D+28
1e4 1.85578D+14      1.615451095 7.385D+42 7.060D+42 6.055D+42 4.455D+42 2.908D+42 1.833D+42 5.312D+42 3.979D+28 3.804D+28 3.263D+28 2.401D+28 1.567D+28 9.877D+27 2.862D+28
1e4 1.86664D+14      1.606053022 7.393D+42 7.067D+42 6.062D+42 4.461D+42 2.912D+42 1.836D+42 5.317D+42 3.961D+28 3.786D+28 3.248D+28 2.390D+28 1.560D+28 9.836D+27 2.848D+28
1e4 1.86922D+14      1.603835832 7.340D+42 7.016D+42 6.018D+42 4.430D+42 2.893D+42 1.825D+42 5.279D+42 3.927D+28 3.753D+28 3.220D+28 2.370D+28 1.548D+28 9.763D+27 2.824D+28
1e4 1.88054D+14      1.594178761 7.020D+42 6.709D+42 5.755D+42 4.237D+42 2.769D+42 1.749D+42 5.047D+42 3.733D+28 3.568D+28 3.060D+28 2.253D+28 1.472D+28 9.300D+27 2.684D+28
1e4 1.88213D+14      1.592834646 7.089D+42 6.776D+42 5.812D+42 4.279D+42 2.798D+42 1.768D+42 5.098D+42 3.766D+28 3.600D+28 3.088D+28 2.273D+28 1.487D+28 9.394D+27 2.709D+28
1e4 1.89349D+14      1.583279775 6.947D+42 6.640D+42 5.696D+42 4.196D+42 2.745D+42 1.738D+42 4.996D+42 3.669D+28 3.507D+28 3.008D+28 2.216D+28 1.450D+28 9.179D+27 2.639D+28
1e4 1.91652D+14      1.564252386 7.155D+42 6.838D+42 5.867D+42 4.322D+42 2.830D+42 1.794D+42 5.147D+42 3.733D+28 3.568D+28 3.061D+28 2.255D+28 1.477D+28 9.361D+27 2.686D+28
1e4 1.92797D+14      1.554961508 7.100D+42 6.786D+42 5.822D+42 4.291D+42 2.810D+42 1.782D+42 5.108D+42 3.683D+28 3.520D+28 3.020D+28 2.226D+28 1.457D+28 9.243D+27 2.649D+28
1e4 1.93414D+14      1.549999992 7.348D+42 7.024D+42 6.027D+42 4.442D+42 2.910D+42 1.845D+42 5.289D+42 3.799D+28 3.632D+28 3.116D+28 2.297D+28 1.505D+28 9.539D+27 2.735D+28
1e4 1.94983D+14      1.537529685 7.387D+42 7.061D+42 6.060D+42 4.468D+42 2.927D+42 1.858D+42 5.318D+42 3.789D+28 3.621D+28 3.108D+28 2.291D+28 1.501D+28 9.529D+27 2.727D+28
1e4 1.96137D+14      1.528483653 7.413D+42 7.087D+42 6.083D+42 4.489D+42 2.946D+42 1.875D+42 5.341D+42 3.779D+28 3.613D+28 3.101D+28 2.289D+28 1.502D+28 9.560D+27 2.723D+28
1e4 2.02523D+14      1.480290205 7.229D+42 6.909D+42 5.931D+42 4.379D+42 2.880D+42 1.839D+42 5.207D+42 3.569D+28 3.411D+28 2.929D+28 2.162D+28 1.422D+28 9.080D+27 2.571D+28
1e4 2.02562D+14      1.480000012 7.248D+42 6.928D+42 5.948D+42 4.391D+42 2.889D+42 1.846D+42 5.221D+42 3.578D+28 3.420D+28 2.936D+28 2.168D+28 1.426D+28 9.113D+27 2.577D+28
1e4 2.03696D+14      1.471762139 7.219D+42 6.901D+42 5.925D+42 4.376D+42 2.881D+42 1.843D+42 5.202D+42 3.544D+28 3.388D+28 2.909D+28 2.148D+28 1.414D+28 9.048D+27 2.554D+28
1e4 2.05505D+14      1.458805531 7.388D+42 7.063D+42 6.075D+42 4.511D+42 3.003D+42 1.953D+42 5.343D+42 3.595D+28 3.437D+28 2.956D+28 2.195D+28 1.461D+28 9.503D+27 2.600D+28
1e4 2.05596D+14      1.458161616 7.417D+42 7.090D+42 6.099D+42 4.529D+42 3.014D+42 1.960D+42 5.364D+42 3.608D+28 3.449D+28 2.966D+28 2.203D+28 1.466D+28 9.533D+27 2.609D+28
1e4 2.07597D+14      1.444108549 7.326D+42 7.003D+42 6.024D+42 4.473D+42 2.978D+42 1.939D+42 5.297D+42 3.529D+28 3.373D+28 2.902D+28 2.155D+28 1.435D+28 9.340D+27 2.552D+28
1e4 2.08783D+14      1.435903167 7.443D+42 7.115D+42 6.120D+42 4.544D+42 3.025D+42 1.969D+42 5.382D+42 3.565D+28 3.408D+28 2.931D+28 2.176D+28 1.449D+28 9.431D+27 2.578D+28
1e4 2.08963D+14      1.434666629 7.456D+42 7.126D+42 6.130D+42 4.553D+42 3.031D+42 1.973D+42 5.390D+42 3.568D+28 3.410D+28 2.934D+28 2.179D+28 1.450D+28 9.442D+27 2.579D+28
1e4 2.10153D+14      1.42654488  7.369D+42 7.044D+42 6.058D+42 4.501D+42 2.999D+42 1.955D+42 5.328D+42 3.506D+28 3.352D+28 2.883D+28 2.142D+28 1.427D+28 9.303D+27 2.535D+28
1e4 2.14320D+14      1.398808706 7.530D+42 7.198D+42 6.192D+42 4.600D+42 3.065D+42 1.999D+42 5.444D+42 3.513D+28 3.359D+28 2.889D+28 2.146D+28 1.430D+28 9.327D+27 2.540D+28
1e4 2.15523D+14      1.391002226 7.555D+42 7.221D+42 6.212D+42 4.616D+42 3.078D+42 2.008D+42 5.463D+42 3.505D+28 3.350D+28 2.882D+28 2.142D+28 1.428D+28 9.317D+27 2.535D+28
1e4 2.17903D+14      1.375808385 7.568D+42 7.233D+42 6.223D+42 4.626D+42 3.086D+42 2.015D+42 5.473D+42 3.473D+28 3.319D+28 2.856D+28 2.123D+28 1.416D+28 9.247D+27 2.512D+28
1e4 2.19114D+14      1.368202181 7.568D+42 7.234D+42 6.222D+42 4.626D+42 3.086D+42 2.016D+42 5.473D+42 3.454D+28 3.301D+28 2.840D+28 2.111D+28 1.408D+28 9.201D+27 2.498D+28
1e4 2.19829D+14      1.363756101 7.547D+42 7.213D+42 6.205D+42 4.613D+42 3.079D+42 2.013D+42 5.457D+42 3.433D+28 3.281D+28 2.823D+28 2.098D+28 1.401D+28 9.157D+27 2.482D+28
1e4 2.21044D+14      1.356254236 7.637D+42 7.299D+42 6.281D+42 4.671D+42 3.120D+42 2.042D+42 5.524D+42 3.455D+28 3.302D+28 2.842D+28 2.113D+28 1.411D+28 9.238D+27 2.499D+28
1e4 2.25134D+14      1.331617813 7.734D+42 7.391D+42 6.360D+42 4.732D+42 3.162D+42 2.072D+42 5.594D+42 3.435D+28 3.283D+28 2.825D+28 2.102D+28 1.404D+28 9.203D+27 2.485D+28
1e4 2.26346D+14      1.324489886 7.742D+42 7.399D+42 6.367D+42 4.738D+42 3.167D+42 2.077D+42 5.600D+42 3.420D+28 3.269D+28 2.813D+28 2.093D+28 1.399D+28 9.176D+27 2.474D+28
1e4 2.27560D+14      1.317421942 7.771D+42 7.427D+42 6.391D+42 4.756D+42 3.182D+42 2.087D+42 5.622D+42 3.415D+28 3.264D+28 2.808D+28 2.090D+28 1.398D+28 9.171D+27 2.471D+28
1e4 2.28757D+14      1.310527904 7.825D+42 7.478D+42 6.436D+42 4.791D+42 3.205D+42 2.104D+42 5.661D+42 3.421D+28 3.269D+28 2.813D+28 2.094D+28 1.401D+28 9.198D+27 2.475D+28
1e4 2.29994D+14      1.30348157  7.851D+42 7.503D+42 6.458D+42 4.807D+42 3.217D+42 2.112D+42 5.681D+42 3.414D+28 3.262D+28 2.808D+28 2.090D+28 1.399D+28 9.183D+27 2.470D+28
1e4 2.30346D+14      1.301489614 7.869D+42 7.521D+42 6.473D+42 4.819D+42 3.225D+42 2.118D+42 5.695D+42 3.416D+28 3.265D+28 2.810D+28 2.092D+28 1.400D+28 9.195D+27 2.472D+28
1e4 2.31322D+14      1.295995356 7.920D+42 7.569D+42 6.515D+42 4.852D+42 3.248D+42 2.134D+42 5.732D+42 3.424D+28 3.272D+28 2.816D+28 2.098D+28 1.404D+28 9.225D+27 2.478D+28
1e4 2.32301D+14      1.29053668  7.884D+42 7.535D+42 6.486D+42 4.830D+42 3.235D+42 2.127D+42 5.706D+42 3.394D+28 3.244D+28 2.792D+28 2.079D+28 1.393D+28 9.156D+27 2.456D+28
1e4 2.33260D+14      1.285230953 7.830D+42 7.484D+42 6.442D+42 4.799D+42 3.216D+42 2.116D+42 5.668D+42 3.357D+28 3.208D+28 2.762D+28 2.057D+28 1.379D+28 9.071D+27 2.430D+28
1e4 2.34506D+14      1.278398148 8.006D+42 7.652D+42 6.587D+42 4.907D+42 3.289D+42 2.164D+42 5.796D+42 3.414D+28 3.263D+28 2.809D+28 2.092D+28 1.403D+28 9.228D+27 2.472D+28
1e4 2.35432D+14      1.273371156 8.092D+42 7.733D+42 6.658D+42 4.961D+42 3.324D+42 2.188D+42 5.859D+42 3.437D+28 3.285D+28 2.828D+28 2.107D+28 1.412D+28 9.294D+27 2.489D+28
1e4 2.36684D+14      1.266637748 8.094D+42 7.737D+42 6.661D+42 4.964D+42 3.328D+42 2.193D+42 5.861D+42 3.420D+28 3.269D+28 2.814D+28 2.097D+28 1.406D+28 9.266D+27 2.476D+28
1e4 2.37871D+14      1.260316613 8.161D+42 7.801D+42 6.717D+42 5.006D+42 3.358D+42 2.213D+42 5.910D+42 3.431D+28 3.280D+28 2.824D+28 2.105D+28 1.412D+28 9.303D+27 2.485D+28
1e4 2.38975D+14      1.254493655 8.186D+42 7.825D+42 6.737D+42 5.022D+42 3.370D+42 2.222D+42 5.929D+42 3.425D+28 3.274D+28 2.819D+28 2.101D+28 1.410D+28 9.298D+27 2.481D+28
1e4 2.39835D+14      1.249995343 8.243D+42 7.879D+42 6.784D+42 5.058D+42 3.393D+42 2.239D+42 5.970D+42 3.437D+28 3.285D+28 2.829D+28 2.109D+28 1.415D+28 9.336D+27 2.489D+28
1e4 2.40849D+14      1.244729625 8.303D+42 7.935D+42 6.834D+42 5.095D+42 3.420D+42 2.256D+42 6.014D+42 3.447D+28 3.295D+28 2.837D+28 2.115D+28 1.420D+28 9.367D+27 2.497D+28
1e4 2.41799D+14      1.239842467 8.434D+42 8.062D+42 6.944D+42 5.180D+42 3.480D+42 2.300D+42 6.113D+42 3.488D+28 3.334D+28 2.872D+28 2.142D+28 1.439D+28 9.512D+27 2.528D+28
1e4 2.48152D+14      1.208101082 8.581D+42 8.201D+42 7.065D+42 5.273D+42 3.547D+42 2.348D+42 6.220D+42 3.458D+28 3.305D+28 2.847D+28 2.125D+28 1.429D+28 9.462D+27 2.507D+28
1e4 2.49431D+14      1.201906862 8.668D+42 8.285D+42 7.138D+42 5.329D+42 3.586D+42 2.375D+42 6.284D+42 3.475D+28 3.322D+28 2.862D+28 2.136D+28 1.438D+28 9.522D+27 2.519D+28
1e4 2.51073D+14      1.194043802 8.723D+42 8.338D+42 7.184D+42 5.364D+42 3.611D+42 2.394D+42 6.326D+42 3.474D+28 3.321D+28 2.861D+28 2.136D+28 1.438D+28 9.535D+27 2.520D+28
1e4 2.52358D+14      1.187963958 8.703D+42 8.319D+42 7.168D+42 5.353D+42 3.606D+42 2.392D+42 6.312D+42 3.449D+28 3.297D+28 2.840D+28 2.121D+28 1.429D+28 9.479D+27 2.501D+28
1e4 2.54172D+14      1.179484843 8.829D+42 8.439D+42 7.272D+42 5.433D+42 3.661D+42 2.430D+42 6.404D+42 3.474D+28 3.320D+28 2.861D+28 2.138D+28 1.440D+28 9.560D+27 2.520D+28
1e4 2.55464D+14      1.173522727 8.962D+42 8.567D+42 7.383D+42 5.516D+42 3.718D+42 2.468D+42 6.503D+42 3.508D+28 3.354D+28 2.890D+28 2.159D+28 1.455D+28 9.661D+27 2.546D+28
1e4 2.56179D+14      1.170247584 8.976D+42 8.581D+42 7.395D+42 5.526D+42 3.725D+42 2.475D+42 6.514D+42 3.504D+28 3.350D+28 2.887D+28 2.157D+28 1.454D+28 9.661D+27 2.543D+28
1e4 2.57342D+14      1.16495913  8.942D+42 8.549D+42 7.368D+42 5.507D+42 3.714D+42 2.469D+42 6.489D+42 3.475D+28 3.322D+28 2.863D+28 2.140D+28 1.443D+28 9.594D+27 2.522D+28
1e4 2.58507D+14      1.159708613 9.113D+42 8.712D+42 7.512D+42 5.617D+42 3.793D+42 2.526D+42 6.617D+42 3.525D+28 3.370D+28 2.906D+28 2.173D+28 1.467D+28 9.772D+27 2.560D+28
1e4 2.65849D+14      1.127677853 9.299D+42 8.891D+42 7.666D+42 5.737D+42 3.879D+42 2.589D+42 6.755D+42 3.498D+28 3.344D+28 2.884D+28 2.158D+28 1.459D+28 9.739D+27 2.541D+28
1e4 2.67164D+14      1.122128989 9.462D+42 9.047D+42 7.801D+42 5.839D+42 3.949D+42 2.636D+42 6.875D+42 3.542D+28 3.386D+28 2.920D+28 2.186D+28 1.478D+28 9.867D+27 2.573D+28
1e4 2.68534D+14      1.116404971 9.529D+42 9.110D+42 7.858D+42 5.883D+42 3.981D+42 2.661D+42 6.926D+42 3.549D+28 3.392D+28 2.926D+28 2.191D+28 1.482D+28 9.909D+27 2.579D+28
1e4 2.71876D+14      1.10267963  9.676D+42 9.252D+42 7.980D+42 5.976D+42 4.047D+42 2.707D+42 7.035D+42 3.559D+28 3.403D+28 2.935D+28 2.198D+28 1.489D+28 9.957D+27 2.588D+28
1e4 2.73203D+14      1.09732688  9.543D+42 9.125D+42 7.870D+42 5.895D+42 3.994D+42 2.673D+42 6.938D+42 3.493D+28 3.340D+28 2.881D+28 2.158D+28 1.462D+28 9.784D+27 2.540D+28
1e4 2.73417D+14      1.096465368 9.550D+42 9.131D+42 7.877D+42 5.901D+42 3.998D+42 2.677D+42 6.944D+42 3.493D+28 3.340D+28 2.881D+28 2.158D+28 1.462D+28 9.791D+27 2.540D+28
1e4 2.74746D+14      1.091161078 9.555D+42 9.137D+42 7.882D+42 5.907D+42 4.004D+42 2.683D+42 6.950D+42 3.478D+28 3.326D+28 2.869D+28 2.150D+28 1.457D+28 9.765D+27 2.530D+28
1e4 2.76074D+14      1.085914351 2.222D+43 2.085D+43 1.866D+43 1.599D+43 1.379D+43 1.207D+43 1.704D+43 8.049D+28 7.552D+28 6.759D+28 5.792D+28 4.995D+28 4.372D+28 6.172D+28
1e4 2.77227D+14      1.081395522 9.768D+42 9.339D+42 8.057D+42 6.039D+42 4.095D+42 2.746D+42 7.103D+42 3.523D+28 3.369D+28 2.906D+28 2.178D+28 1.477D+28 9.905D+27 2.562D+28
1e4 2.78374D+14      1.076943236 9.875D+42 9.442D+42 8.147D+42 6.107D+42 4.142D+42 2.778D+42 7.183D+42 3.547D+28 3.392D+28 2.927D+28 2.194D+28 1.488D+28 9.979D+27 2.580D+28
1e4 2.79606D+14      1.072194511 9.944D+42 9.508D+42 8.205D+42 6.151D+42 4.174D+42 2.801D+42 7.234D+42 3.556D+28 3.400D+28 2.934D+28 2.200D+28 1.493D+28 1.002D+28 2.587D+28
1e4 2.80851D+14      1.06744339  1.001D+43 9.574D+42 8.264D+42 6.199D+42 4.211D+42 2.831D+42 7.288D+42 3.564D+28 3.409D+28 2.942D+28 2.207D+28 1.499D+28 1.008D+28 2.595D+28
1e4 2.87038D+14      1.044434992 1.031D+43 9.862D+42 8.513D+42 6.391D+42 4.346D+42 2.927D+42 7.510D+42 3.592D+28 3.436D+28 2.966D+28 2.227D+28 1.514D+28 1.020D+28 2.616D+28
1e4 2.88418D+14      1.039436001 1.035D+43 9.902D+42 8.550D+42 6.423D+42 4.376D+42 2.955D+42 7.544D+42 3.589D+28 3.433D+28 2.964D+28 2.227D+28 1.517D+28 1.025D+28 2.616D+28
1e4 2.89572D+14      1.035296122 1.049D+43 1.004D+43 8.677D+42 6.540D+42 4.485D+42 3.058D+42 7.662D+42 3.623D+28 3.467D+28 2.996D+28 2.259D+28 1.549D+28 1.056D+28 2.646D+28
1e4 2.90749D+14      1.031104465 1.050D+43 1.005D+43 8.679D+42 6.526D+42 4.455D+42 3.017D+42 7.659D+42 3.611D+28 3.457D+28 2.985D+28 2.245D+28 1.532D+28 1.038D+28 2.634D+28
1e4 2.92110D+14      1.026301145 1.063D+43 1.016D+43 8.776D+42 6.592D+42 4.489D+42 3.029D+42 7.743D+42 3.639D+28 3.478D+28 3.004D+28 2.257D+28 1.537D+28 1.037D+28 2.651D+28
1e4 2.95446D+14      1.014712751 1.067D+43 1.021D+43 8.809D+42 6.619D+42 4.511D+42 3.048D+42 7.772D+42 3.611D+28 3.456D+28 2.982D+28 2.240D+28 1.527D+28 1.032D+28 2.631D+28
1e4 2.96815D+14      1.010032653 1.057D+43 1.010D+43 8.725D+42 6.557D+42 4.470D+42 3.022D+42 7.698D+42 3.561D+28 3.403D+28 2.940D+28 2.209D+28 1.506D+28 1.018D+28 2.594D+28
1e4 2.97633D+14      1.00725483  1.043D+43 9.978D+42 8.617D+42 6.477D+42 4.418D+42 2.989D+42 7.604D+42 3.504D+28 3.352D+28 2.895D+28 2.176D+28 1.484D+28 1.004D+28 2.555D+28
1e4 2.99006D+14      1.002630476 1.061D+43 1.015D+43 8.764D+42 6.588D+42 4.494D+42 3.041D+42 7.734D+42 3.548D+28 3.395D+28 2.931D+28 2.203D+28 1.503D+28 1.017D+28 2.587D+28
1e4 2.99792D+14      0.999999993 1.084D+43 1.037D+43 8.958D+42 6.735D+42 4.595D+42 3.110D+42 7.906D+42 3.616D+28 3.459D+28 2.988D+28 2.247D+28 1.533D+28 1.037D+28 2.637D+28
1e4 3.01396D+14      0.994681103 1.096D+43 1.049D+43 9.058D+42 6.812D+42 4.649D+42 3.148D+42 7.995D+42 3.636D+28 3.480D+28 3.005D+28 2.260D+28 1.542D+28 1.044D+28 2.653D+28
1e4 3.02999D+14      0.989418494 1.100D+43 1.052D+43 9.088D+42 6.835D+42 4.666D+42 3.162D+42 8.021D+42 3.630D+28 3.472D+28 2.999D+28 2.256D+28 1.540D+28 1.044D+28 2.647D+28
1e4 3.04178D+14      0.985581442 1.112D+43 1.064D+43 9.187D+42 6.912D+42 4.726D+42 3.207D+42 8.106D+42 3.656D+28 3.498D+28 3.020D+28 2.272D+28 1.554D+28 1.054D+28 2.665D+28
1e4 3.05147D+14      0.982451584 1.102D+43 1.054D+43 9.111D+42 6.854D+42 4.682D+42 3.175D+42 8.041D+42 3.611D+28 3.454D+28 2.986D+28 2.246D+28 1.534D+28 1.040D+28 2.635D+28
1e4 3.06406D+14      0.978414893 1.089D+43 1.041D+43 9.000D+42 6.773D+42 4.629D+42 3.142D+42 7.943D+42 3.554D+28 3.397D+28 2.937D+28 2.210D+28 1.511D+28 1.025D+28 2.592D+28
1e4 3.07794D+14      0.974004118 1.099D+43 1.051D+43 9.085D+42 6.838D+42 4.675D+42 3.176D+42 8.020D+42 3.571D+28 3.415D+28 2.952D+28 2.222D+28 1.519D+28 1.032D+28 2.606D+28
1e4 3.09883D+14      0.967437575 1.100D+43 1.053D+43 9.095D+42 6.846D+42 4.684D+42 3.183D+42 8.028D+42 3.550D+28 3.398D+28 2.935D+28 2.209D+28 1.512D+28 1.027D+28 2.591D+28
1e4 3.11276D+14      0.96310727  1.115D+43 1.067D+43 9.219D+42 6.941D+42 4.750D+42 3.230D+42 8.139D+42 3.582D+28 3.428D+28 2.962D+28 2.230D+28 1.526D+28 1.038D+28 2.615D+28
1e4 3.13352D+14      0.956726497 4.109D+43 3.804D+43 3.411D+43 3.007D+43 2.714D+43 2.474D+43 3.114D+43 1.311D+29 1.214D+29 1.089D+29 9.596D+28 8.661D+28 7.895D+28 9.938D+28
1e4 3.14751D+14      0.952474241 1.108D+43 1.061D+43 9.163D+42 6.902D+42 4.728D+42 3.219D+42 8.090D+42 3.520D+28 3.371D+28 2.911D+28 2.193D+28 1.502D+28 1.023D+28 2.570D+28
1e4 3.15840D+14      0.949191123 1.130D+43 1.081D+43 9.341D+42 7.038D+42 4.821D+42 3.283D+42 8.247D+42 3.578D+28 3.423D+28 2.958D+28 2.228D+28 1.526D+28 1.039D+28 2.611D+28
1e4 3.17243D+14      0.944993525 1.109D+43 1.061D+43 9.166D+42 6.906D+42 4.734D+42 3.227D+42 8.091D+42 3.496D+28 3.344D+28 2.889D+28 2.177D+28 1.492D+28 1.017D+28 2.550D+28
1e4 3.18243D+14      0.94202521  1.115D+43 1.066D+43 9.215D+42 6.944D+42 4.761D+42 3.248D+42 8.135D+42 3.504D+28 3.350D+28 2.896D+28 2.182D+28 1.496D+28 1.021D+28 2.556D+28
1e4 3.19649D+14      0.937879376 1.117D+43 1.068D+43 9.231D+42 6.958D+42 4.771D+42 3.256D+42 8.149D+42 3.494D+28 3.341D+28 2.888D+28 2.177D+28 1.493D+28 1.019D+28 2.549D+28
1e4 3.20110D+14      0.936530406 1.114D+43 1.066D+43 9.211D+42 6.942D+42 4.762D+42 3.251D+42 8.130D+42 3.480D+28 3.330D+28 2.877D+28 2.169D+28 1.488D+28 1.016D+28 2.540D+28
1e4 3.21519D+14      0.932424107 1.135D+43 1.084D+43 9.375D+42 7.068D+42 4.850D+42 3.312D+42 8.277D+42 3.530D+28 3.371D+28 2.916D+28 2.198D+28 1.508D+28 1.030D+28 2.574D+28
1e4 3.24129D+14      0.924915712 1.105D+43 1.057D+43 9.138D+42 6.893D+42 4.734D+42 3.237D+42 8.068D+42 3.409D+28 3.261D+28 2.819D+28 2.127D+28 1.461D+28 9.987D+27 2.489D+28
1e4 3.25546D+14      0.920892649 1.130D+43 1.080D+43 9.340D+42 7.046D+42 4.841D+42 3.311D+42 8.248D+42 3.471D+28 3.318D+28 2.869D+28 2.164D+28 1.487D+28 1.017D+28 2.534D+28
1e4 3.27880D+14      0.914335993 1.175D+43 1.123D+43 9.715D+42 7.332D+42 5.041D+42 3.452D+42 8.580D+42 3.584D+28 3.425D+28 2.963D+28 2.236D+28 1.537D+28 1.053D+28 2.617D+28
1e4 3.29302D+14      0.910388265 1.154D+43 1.103D+43 9.539D+42 7.199D+42 4.949D+42 3.389D+42 8.425D+42 3.504D+28 3.350D+28 2.897D+28 2.186D+28 1.503D+28 1.029D+28 2.558D+28
1e4 3.29839D+14      0.908906725 2.476D+43 2.311D+43 2.050D+43 1.736D+43 1.476D+43 1.280D+43 1.854D+43 7.507D+28 7.006D+28 6.215D+28 5.263D+28 4.475D+28 3.881D+28 5.621D+28
1e4 3.31209D+14      0.905145705 1.183D+43 1.131D+43 9.782D+42 7.383D+42 5.078D+42 3.478D+42 8.640D+42 3.572D+28 3.415D+28 2.953D+28 2.229D+28 1.533D+28 1.050D+28 2.609D+28
1e4 3.32582D+14      0.901410234 1.091D+43 1.042D+43 9.015D+42 6.809D+42 4.688D+42 3.217D+42 7.963D+42 3.280D+28 3.133D+28 2.711D+28 2.047D+28 1.410D+28 9.673D+27 2.394D+28
1e4 3.34509D+14      0.89621733  1.175D+43 1.123D+43 9.714D+42 7.336D+42 5.050D+42 3.465D+42 8.580D+42 3.513D+28 3.357D+28 2.904D+28 2.193D+28 1.510D+28 1.036D+28 2.565D+28
1e4 3.36436D+14      0.891083887 1.193D+43 1.141D+43 9.866D+42 7.451D+42 5.131D+42 3.522D+42 8.715D+42 3.546D+28 3.391D+28 2.933D+28 2.215D+28 1.525D+28 1.047D+28 2.590D+28
1e4 3.37706D+14      0.887731289 1.120D+43 1.070D+43 9.257D+42 6.994D+42 4.821D+42 3.314D+42 8.177D+42 3.316D+28 3.168D+28 2.741D+28 2.071D+28 1.428D+28 9.813D+27 2.421D+28
1e4 3.38859D+14      0.884710963 1.154D+43 1.103D+43 9.547D+42 7.214D+42 4.974D+42 3.420D+42 8.433D+42 3.406D+28 3.255D+28 2.817D+28 2.129D+28 1.468D+28 1.009D+28 2.489D+28
